2008	1	11	20	27.47	646.51	7.93	0
2008	1	11	21	27.37	577.09	6.85	0
2008	1	11	22	27.05	533.48	6.21	0
2008	1	11	23	26.44	427.57	5.45	0
2008	1	12	0	25.22	212.19	4.68	0
2008	1	12	1	24.07	64.45	4.69	0
2008	1	12	2	23.46	0	5.15	0
2008	1	12	3	23.14	0	5.69	0.04
2008	1	12	4	22.87	0	6.29	0.6
2008	1	12	5	22.61	0	6.49	0.7
2008	1	12	6	22.37	0	6.73	0.55
2008	1	12	7	22.17	0	6.52	0.29
2008	1	12	8	22.01	0	6.85	0.96
2008	1	12	9	21.9	0	7.21	1.32
2008	1	12	10	21.84	0	6.84	1.33
2008	1	12	11	21.79	0	7.2	1.69
2008	1	12	12	22.35	0	7.95	4.2
2008	1	12	13	22.58	89.37	8.05	4.26
2008	1	12	14	23.4	167.69	8.31	3.32
2008	1	12	15	24.2	241.56	8.89	3.97
2008	1	12	16	24.78	293.18	9.23	4.56
2008	1	12	17	25.21	322.55	9.36	4.7
2008	1	12	18	25.41	298.52	10.14	5.7
2008	1	12	19	25.54	315.43	10.32	6
2008	1	12	20	25.64	310.09	10.63	6
2008	1	12	21	25.66	300.3	10.31	5.09
2008	1	12	22	25.55	270.93	9.69	4.4
2008	1	12	23	25.26	230.88	9.23	3.91
2008	1	13	0	24.66	134.76	8.56	3.1
2008	1	13	1	24.13	62.67	8.37	3.1
2008	1	13	2	23.84	0	8.37	3.25
2008	1	13	3	23.63	0	8.53	3.73
2008	1	13	4	23.43	0	9.2	4.54
2008	1	13	5	23.23	0	9.69	5.34
2008	1	13	6	23.1	0	10.38	6.32
2008	1	13	7	23.1	0	11.09	6.81
2008	1	13	8	23.03	0	11.38	7.12
2008	1	13	9	22.98	0	11.18	6.95
2008	1	13	10	22.94	0	10.81	6.64
2008	1	13	11	22.9	0	10.81	6.31
2008	1	13	12	22.67	0	14.76	11.8
2008	1	13	13	22.85	74.24	14.51	11.56
2008	1	13	14	23.53	138.32	13.76	10.61
2008	1	13	15	24.44	254.02	13.76	10.61
2008	1	13	16	25.21	378.62	13.25	9.82
2008	1	13	17	25.47	397.31	12.54	8.81
2008	1	13	18	25.91	400.87	11.89	7.38
2008	1	13	19	26.17	438.25	10.99	6.38
2008	1	13	20	26.37	420.45	10.5	5.29
2008	1	13	21	26.45	383.96	9.83	4.49
2008	1	13	22	26.22	317.21	9.18	3.99
2008	1	13	23	25.8	229.1	9.5	4.29
2008	1	14	0	25.16	131.2	9.18	3.7
2008	1	14	1	24.6	62.67	9.02	3.49
2008	1	14	2	24.26	0	8.4	3.49
2008	1	14	3	24	0	8.71	4.14
2008	1	14	4	23.67	0	9.42	4.62
2008	1	14	5	23.4	0	9.69	4.7
2008	1	14	6	23.21	0	10.51	5.52
2008	1	14	7	23.01	0	10.59	5.51
2008	1	14	8	22.98	0	10.19	5.7
2008	1	14	9	22.93	0	10.5	6.5
2008	1	14	10	22.78	0	10.5	6.64
2008	1	14	11	22.75	0	10.99	6.47
2008	1	14	12	22.89	0	7.41	3.1
2008	1	14	13	22.99	66.23	6.61	2.69
2008	1	14	14	23.22	87.59	6.49	1.84
2008	1	14	15	23.43	105.39	6.49	1.61
2008	1	14	16	23.63	123.19	6.3	1.1
2008	1	14	17	23.85	141.88	5.82	0.35
2008	1	14	18	24.09	167.69	5.82	1.14
2008	1	14	19	25.31	375.95	6.44	1.58
2008	1	14	20	26.19	547.72	6.49	1.39
2008	1	14	21	26.58	538.82	6.92	1.99
2008	1	14	22	26.44	440.92	6.13	1.96
2008	1	14	23	25.99	310.09	5.9	1.49
2008	1	15	0	25.07	162.35	5.35	1.02
2008	1	15	1	24.53	62.67	4.84	0.52
2008	1	15	2	24.17	0	5.12	0.7
2008	1	15	3	23.65	0	5.12	0.82
2008	1	15	4	23.31	0	4.9	1.06
2008	1	15	5	23.01	0	4.83	0.7
2008	1	15	6	22.77	0	4.68	0.1
2008	1	15	7	22.58	0	5.09	0.25
2008	1	15	8	22.39	0	4.68	0.24
2008	1	15	9	22.27	0	4.68	0.29
2008	1	15	10	22.15	0	4.02	0.21
2008	1	15	11	22.04	0	4.38	0.44
2008	1	15	12	22.36	0	8.28	4.92
2008	1	15	13	22.69	116.07	8.65	5.64
2008	1	15	14	23.67	255.8	9.83	4.95
2008	1	15	15	24.18	261.14	10.66	5.44
2008	1	15	16	25	367.05	10.74	5.24
2008	1	15	17	25.7	435.58	10.14	4.43
2008	1	15	18	26.19	481.86	10.59	4.38
2008	1	15	19	27.39	702.58	11.17	4.59
2008	1	15	20	27.64	665.2	11.3	4.99
2008	1	15	21	27.5	583.32	10.97	4.93
2008	1	15	22	27.02	466.73	11.3	4.93
2008	1	15	23	26.29	334.12	11.44	5.5
2008	1	16	0	25.17	170.36	10.79	4.49
2008	1	16	1	24.26	65.34	10.14	4.4
2008	1	16	2	23.98	0	10.32	4.4
2008	1	16	3	23.66	0	10	4.38
